ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,category
투자비/NNG,37,46,83,5.819595679657997e-06,9.083984796569097e-06,0.6406434852088241,비둘기파
숏포지션/NNG,43,40,83,6.763313897980915e-06,7.89911721440791e-06,0.8562113606371986,중립
재량지출/NNG,55,28,83,8.650750334626751e-06,5.5293820500855375e-06,1.5645058084732864,매파
공모발행/NNG,25,58,83,3.93215924301216e-06,1.145371996089147e-05,0.34330848461796254,비둘기파
가미/NNG,47,36,83,7.3924593768628606e-06,7.10920549296712e-06,1.0398432545206286,중립
주택청약/NNG,41,42,83,6.448741158539942e-06,8.294073075128306e-06,0.7775119775443,중립
지역기업/NNG,62,21,83,9.751754922670157e-06,4.147036537564153e-06,2.351499639402273,매파
경제/NNG;전망/NNG;하향/NNG,19,64,83,2.9884410246892415e-06,1.2638587543052657e-05,0.23645371878062169,비둘기파
유기/NNG,44,39,83,6.920600267701401e-06,7.701639284047712e-06,0.8985879515333748,중립
공급/NNG;축소/NNG,62,21,83,9.751754922670157e-06,4.147036537564153e-06,2.351499639402273,매파
동맹국/NNG,51,32,83,8.021604855744805e-06,6.319293771526329e-06,1.2693831218749163,중립
교육세/NNG,27,56,83,4.246731982453133e-06,1.1058764100171075e-05,0.3840150620798067,비둘기파
손상차손/NNG,35,48,83,5.505022940217024e-06,9.478940657289493e-06,0.5807635198120533,비둘기파
임금/NNG;상승/NNG;압력/NNG,46,37,83,7.235173007142374e-06,7.306683423327318e-06,0.9902130129305124,중립
무인기/NNG,69,14,83,1.085275951071356e-05,2.7646910250427687e-06,3.9254873012602456,매파
에너지산업/NNG,57,26,83,8.965323074067724e-06,5.134426189365142e-06,1.7461197694568986,매파
투자/NNG;매력/NNG,53,30,83,8.336177595185778e-06,5.924337910805933e-06,1.407107042287489,매파
물가/NNG;안정/NNG;금융안정/NNG,52,31,83,8.178891225465293e-06,6.121815841166131e-06,1.3360237285261614,매파
키오스크/NNG,70,13,83,1.1010045880434048e-05,2.567213094682571e-06,4.28871522322747,매파
인생/NNG,50,33,83,7.86431848602432e-06,6.5167717018865265e-06,1.2067813398692016,중립
분열/NNG,40,43,83,6.291454788819456e-06,8.491551005488504e-06,0.7409076133150447,비둘기파
이익/NNG;증가/NNG,52,31,83,8.178891225465293e-06,6.121815841166131e-06,1.3360237285261614,매파
대주단협약/NNG,45,38,83,7.077886637421888e-06,7.5041613536875154e-06,0.9431948893188233,중립
대체재/NNG,39,44,83,6.134168419098969e-06,8.689028935848701e-06,0.7059670838234829,비둘기파
부동산/NNG;pf/NNG;부실/NNG;우려/NNG,54,29,83,8.493463964906265e-06,5.726859980445735e-06,1.483092653549598,매파
국방부/NNG,54,29,83,8.493463964906265e-06,5.726859980445735e-06,1.483092653549598,매파
채권/NNG;금리/NNG;급등/NNG,43,40,83,6.763313897980915e-06,7.89911721440791e-06,0.8562113606371986,중립
마라톤/NNG,47,36,83,7.3924593768628606e-06,7.10920549296712e-06,1.0398432545206286,중립
리서치팀/NNG,40,43,83,6.291454788819456e-06,8.491551005488504e-06,0.7409076133150447,비둘기파
훌륭/NNG,45,38,83,7.077886637421888e-06,7.5041613536875154e-06,0.9431948893188233,중립
상환기간/NNG,32,51,83,5.033163831055565e-06,1.0071374448370086e-05,0.4997494489811282,비둘기파
가업/NNG,54,29,83,8.493463964906265e-06,5.726859980445735e-06,1.483092653549598,매파
고고/NNG,67,16,83,1.0538186771272588e-05,3.1596468857631643e-06,3.335241928063506,매파
프라이빗에쿼티/NNG,62,21,83,9.751754922670157e-06,4.147036537564153e-06,2.351499639402273,매파
경제매체/NNG,56,27,83,8.808036704347238e-06,5.33190411972534e-06,1.6519495674653961,매파
자연히/MAG,39,44,83,6.134168419098969e-06,8.689028935848701e-06,0.7059670838234829,비둘기파
주택구입자금/NNG,37,46,83,5.819595679657997e-06,9.083984796569097e-06,0.6406434852088241,비둘기파
일문일답/NNG,51,32,83,8.021604855744805e-06,6.319293771526329e-06,1.2693831218749163,중립
접점/NNG,50,33,83,7.86431848602432e-06,6.5167717018865265e-06,1.2067813398692016,중립
불안/NNG;해소/NNG,49,33,82,7.707032116303833e-06,6.5167717018865265e-06,1.1826457130718175,중립
진지/NNG,59,23,82,9.279895813508696e-06,4.5419923982845485e-06,2.0431332771524655,매파
한참/NNG,47,35,82,7.3924593768628606e-06,6.911727562606922e-06,1.0695530617926468,중립
보복관세/NNG,33,49,82,5.190450200776051e-06,9.67641858764969e-06,0.5364019914765553,비둘기파
발명/NNG,62,20,82,9.751754922670157e-06,3.949558607203955e-06,2.469074621372387,매파
등급업체/NNG,24,58,82,3.7748728732916735e-06,1.145371996089147e-05,0.329576145233244,비둘기파
시뮬레이션/NNG,43,39,82,6.763313897980915e-06,7.701639284047712e-06,0.8781654980894344,중립
지표/NNG;상승/NNG,45,37,82,7.077886637421888e-06,7.306683423327318e-06,0.9686866430841969,중립
성숙/NNG,39,43,82,6.134168419098969e-06,8.491551005488504e-06,0.7223849229821686,비둘기파
소재산업/NNG,64,18,82,1.006632766211113e-05,3.55460274648356e-06,2.831913544226393,매파
fed/NNG;통화/NNG;긴축/NNG,59,23,82,9.279895813508696e-06,4.5419923982845485e-06,2.0431332771524655,매파
일정비율/NNG,41,41,82,6.448741158539942e-06,8.096595144768108e-06,0.7964756843136731,중립
국무회의/NNG,50,32,82,7.86431848602432e-06,6.319293771526329e-06,1.2444932567401141,중립
aa+등급/NNG,35,47,82,5.505022940217024e-06,9.281462726929295e-06,0.5931201904463523,비둘기파
실기/NNG,40,42,82,6.291454788819456e-06,8.294073075128306e-06,0.7585482707749268,비둘기파
기술금융/NNG,25,57,82,3.93215924301216e-06,1.1256242030531273e-05,0.3493314404884531,비둘기파
이익/NNG;감소/NNG,50,32,82,7.86431848602432e-06,6.319293771526329e-06,1.2444932567401141,중립
유인책/NNG,55,27,82,8.650750334626751e-06,5.33190411972534e-06,1.622450468046371,매파
중장/NNG,43,39,82,6.763313897980915e-06,7.701639284047712e-06,0.8781654980894344,중립
베스/NNG,51,31,82,8.021604855744805e-06,6.121815841166131e-06,1.3103309645160426,매파
반대매매/NNG,51,31,82,8.021604855744805e-06,6.121815841166131e-06,1.3103309645160426,매파
기원/NNG,44,38,82,6.920600267701401e-06,7.5041613536875154e-06,0.9222350028895162,중립
일률적/VAX,45,37,82,7.077886637421888e-06,7.306683423327318e-06,0.9686866430841969,중립
정책조합/NNG,36,46,82,5.66230930993751e-06,9.083984796569097e-06,0.6233287964193963,비둘기파
원화자산/NNG,48,34,82,7.549745746583347e-06,6.714249632246724e-06,1.1244362602075384,중립
모을/VV,46,36,82,7.235173007142374e-06,7.10920549296712e-06,1.01771892995636,중립
침체/NNG;빠지/VV,52,30,82,8.178891225465293e-06,5.924337910805933e-06,1.3805578528103666,매파
전광판/NNG,48,34,82,7.549745746583347e-06,6.714249632246724e-06,1.1244362602075384,중립
본예산/NNG,55,27,82,8.650750334626751e-06,5.33190411972534e-06,1.622450468046371,매파
수익성/NNG;확보/NNG,47,35,82,7.3924593768628606e-06,6.911727562606922e-06,1.0695530617926468,중립
국신/NNG,36,46,82,5.66230930993751e-06,9.083984796569097e-06,0.6233287964193963,비둘기파
승부/NNG,44,38,82,6.920600267701401e-06,7.5041613536875154e-06,0.9222350028895162,중립
변함없/VA,33,49,82,5.190450200776051e-06,9.67641858764969e-06,0.5364019914765553,비둘기파
물가/NNG;전망/NNG;불확실성/NNG,71,11,82,1.1167332250154533e-05,2.1722572339621753e-06,5.140888507842799,매파
제일/NNG,48,34,82,7.549745746583347e-06,6.714249632246724e-06,1.1244362602075384,중립
단숨에/MAG,45,37,82,7.077886637421888e-06,7.306683423327318e-06,0.9686866430841969,중립
개편안/NNG,33,49,82,5.190450200776051e-06,9.67641858764969e-06,0.5364019914765553,비둘기파
fed/NNG;양적완화/NNG;축소/NNG,13,69,82,2.044722806366323e-06,1.3625977194853646e-05,0.15006063617503984,비둘기파
쏠릴/VV,42,40,82,6.606027528260429e-06,7.89911721440791e-06,0.8362994685293568,중립
비해선/VV,53,29,82,8.336177595185778e-06,5.726859980445735e-06,1.455627974780161,매파
모집공고/NNG,63,19,82,9.909041292390642e-06,3.7520806768437577e-06,2.640945690092705,매파
프로그램매매/NNG,32,50,82,5.033163831055565e-06,9.873896518009888e-06,0.5097444379607508,비둘기파
지정학/NNG;위험/NNG;완화/NNG,51,31,82,8.021604855744805e-06,6.121815841166131e-06,1.3103309645160426,매파
협상력/NNG,49,33,82,7.707032116303833e-06,6.5167717018865265e-06,1.1826457130718175,중립
택했/VV,47,35,82,7.3924593768628606e-06,6.911727562606922e-06,1.0695530617926468,중립
부동산투자회사/NNG,48,33,81,7.549745746583347e-06,6.5167717018865265e-06,1.1585100862744335,중립
차입비중/NNG,25,56,81,3.93215924301216e-06,1.1058764100171075e-05,0.35556950192574693,비둘기파
부동산/NNG;경기/NNG;둔화/NNG,54,27,81,8.493463964906265e-06,5.33190411972534e-06,1.5929513686273462,매파
강행/NNG,48,33,81,7.549745746583347e-06,6.5167717018865265e-06,1.1585100862744335,중립
고집/NNG,39,42,81,6.134168419098969e-06,8.294073075128306e-06,0.7395845640055536,비둘기파
가이드/NNG,47,34,81,7.3924593768628606e-06,6.714249632246724e-06,1.1010105047865482,중립
서브프라임사태/NNG,46,35,81,7.235173007142374e-06,6.911727562606922e-06,1.046796613669399,중립
이직률/NNG,69,12,81,1.085275951071356e-05,2.369735164322373e-06,4.57973518480362,매파
바라볼/VV,37,44,81,5.819595679657997e-06,8.689028935848701e-06,0.6697636436274069,비둘기파
내연기관/NNG,38,43,81,5.976882049378483e-06,8.491551005488504e-06,0.7038622326492925,비둘기파
데뷔/NNG,44,37,81,6.920600267701401e-06,7.306683423327318e-06,0.9471602732378814,중립
수술/NNG,36,45,81,5.66230930993751e-06,8.8865068662089e-06,0.6371805474509386,비둘기파
총채/NNG,40,41,81,6.291454788819456e-06,8.096595144768108e-06,0.7770494481109006,중립
기우/NNG,26,55,81,4.089445612732646e-06,1.0861286169810877e-05,0.3765157780391909,비둘기파
후발주자/NNG,53,28,81,8.336177595185778e-06,5.5293820500855375e-06,1.5076146881651669,매파
주사/NNG,33,48,81,5.190450200776051e-06,9.478940657289493e-06,0.5475770329656503,비둘기파
메인/VV,54,27,81,8.493463964906265e-06,5.33190411972534e-06,1.5929513686273462,매파
단시일/NNG,43,38,81,6.763313897980915e-06,7.5041613536875154e-06,0.901275116460209,중립
보증보험/NNG,50,31,81,7.86431848602432e-06,6.121815841166131e-06,1.2846382005059243,중립
기주/NNG,48,33,81,7.549745746583347e-06,6.5167717018865265e-06,1.1585100862744335,중립
저축은행사태/NNG,56,25,81,8.808036704347238e-06,4.936948259004944e-06,1.7841055328626279,매파
재경기/NNG,46,35,81,7.235173007142374e-06,6.911727562606922e-06,1.046796613669399,중립
자산효과/NNG,35,46,81,5.505022940217024e-06,9.083984796569097e-06,0.6060141076299687,비둘기파
니케/NNG,48,33,81,7.549745746583347e-06,6.5167717018865265e-06,1.1585100862744335,중립
이주/NNG,43,38,81,6.763313897980915e-06,7.5041613536875154e-06,0.901275116460209,중립
멈춰/VV,51,30,81,8.021604855744805e-06,5.924337910805933e-06,1.354008663333244,매파
만일/NNG,54,27,81,8.493463964906265e-06,5.33190411972534e-06,1.5929513686273462,매파
비경쟁인수/NNG,58,23,81,9.122609443788211e-06,4.5419923982845485e-06,2.0085038995736104,매파
자산/NNG;확대/NNG,51,30,81,8.021604855744805e-06,5.924337910805933e-06,1.354008663333244,매파
국채/NNG;수익률/NNG;하락/NNG,34,47,81,5.3477365704965374e-06,9.281462726929295e-06,0.5761738992907423,비둘기파
조처/NNG,46,35,81,7.235173007142374e-06,6.911727562606922e-06,1.046796613669399,중립
똑똑/NNG,41,40,81,6.448741158539942e-06,7.89911721440791e-06,0.8163875764215149,중립
활약/NNG,39,42,81,6.134168419098969e-06,8.294073075128306e-06,0.7395845640055536,비둘기파
경영자/NNG,47,34,81,7.3924593768628606e-06,6.714249632246724e-06,1.1010105047865482,중립
주어지/VV,34,47,81,5.3477365704965374e-06,9.281462726929295e-06,0.5761738992907423,비둘기파
예상/NNG;소폭/MAG;상회/NNG,47,34,81,7.3924593768628606e-06,6.714249632246724e-06,1.1010105047865482,중립
빨간/VA,42,39,81,6.606027528260429e-06,7.701639284047712e-06,0.8577430446454941,중립
경기/NNG;부담/NNG,44,37,81,6.920600267701401e-06,7.306683423327318e-06,0.9471602732378814,중립
대열/NNG,48,33,81,7.549745746583347e-06,6.5167717018865265e-06,1.1585100862744335,중립
소식통/NNG,45,36,81,7.077886637421888e-06,7.10920549296712e-06,0.9955946053920913,중립
하방/NNG;경직/NNG,48,33,81,7.549745746583347e-06,6.5167717018865265e-06,1.1585100862744335,중립
매수의견/NNG,45,36,81,7.077886637421888e-06,7.10920549296712e-06,0.9955946053920913,중립
금리/NNG;제약/NNG,61,20,81,9.59446855294967e-06,3.949558607203955e-06,2.4292508371567028,매파
정책/NNG;강화/NNG,52,29,81,8.178891225465293e-06,5.726859980445735e-06,1.4281632960107242,매파
조국/NNG,37,44,81,5.819595679657997e-06,8.689028935848701e-06,0.6697636436274069,비둘기파
기업/NNG;부담/NNG,54,27,81,8.493463964906265e-06,5.33190411972534e-06,1.5929513686273462,매파
금년도/NNG,41,40,81,6.448741158539942e-06,7.89911721440791e-06,0.8163875764215149,중립
스토어/NNG,57,24,81,8.965323074067724e-06,4.739470328644746e-06,1.8916297502449735,매파
연수/NNG,50,31,81,7.86431848602432e-06,6.121815841166131e-06,1.2846382005059243,중립
교통비/NNG,56,25,81,8.808036704347238e-06,4.936948259004944e-06,1.7841055328626279,매파
대출비율/NNG,38,43,81,5.976882049378483e-06,8.491551005488504e-06,0.7038622326492925,비둘기파
전진/NNG,41,40,81,6.448741158539942e-06,7.89911721440791e-06,0.8163875764215149,중립
인종/NNG,43,38,81,6.763313897980915e-06,7.5041613536875154e-06,0.901275116460209,중립
붙여/VV,45,36,81,7.077886637421888e-06,7.10920549296712e-06,0.9955946053920913,중립
소비자/NNG;물가/NNG;상승률/NNG;물가/NNG;안정/NNG,24,57,81,3.7748728732916735e-06,1.1256242030531273e-05,0.335358182868915,비둘기파
골든/NNG,48,33,81,7.549745746583347e-06,6.5167717018865265e-06,1.1585100862744335,중립
함수/NNG,33,48,81,5.190450200776051e-06,9.478940657289493e-06,0.5475770329656503,비둘기파
투자이익/NNG,27,54,81,4.246731982453133e-06,1.066380823945068e-05,0.39823784215683655,비둘기파
산단/NNG,55,26,81,8.650750334626751e-06,5.134426189365142e-06,1.6848524091250776,매파
부동산/NNG;안정/NNG,51,30,81,8.021604855744805e-06,5.924337910805933e-06,1.354008663333244,매파
단단/NNG,36,44,80,5.66230930993751e-06,8.689028935848701e-06,0.6516619235293689,비둘기파
산업/NNG;성장/NNG,50,30,80,7.86431848602432e-06,5.924337910805933e-06,1.3274594738561218,매파
이슬람금융/NNG,2,78,80,3.145727394409728e-07,1.5403278568095425e-05,0.020422453443940336,비둘기파
자동차보험료/NNG,23,57,80,3.617586503571187e-06,1.1256242030531273e-05,0.32138492524937684,비둘기파
밀착/NNG,37,43,80,5.819595679657997e-06,8.491551005488504e-06,0.6853395423164164,비둘기파
특강/NNG,55,25,80,8.650750334626751e-06,4.936948259004944e-06,1.7522465054900807,매파
금리/NNG;인하/NNG;기대/NNG;확산/NNG,33,47,80,5.190450200776051e-06,9.281462726929295e-06,0.5592276081351322,비둘기파
팍팍/NNG,65,15,80,1.0223614031831615e-05,2.9621689554029665e-06,3.4513946320259166,매파
대사/NNG,38,42,80,5.976882049378483e-06,8.294073075128306e-06,0.7206208572361804,비둘기파
국무/NNG,38,42,80,5.976882049378483e-06,8.294073075128306e-06,0.7206208572361804,비둘기파
실개입/NNG,69,11,80,1.085275951071356e-05,2.1722572339621753e-06,4.996074747058494,매파
국가채무비율/NNG,41,39,80,6.448741158539942e-06,7.701639284047712e-06,0.8373205912015538,중립
이익/NNG;성장/NNG,49,31,80,7.707032116303833e-06,6.121815841166131e-06,1.2589454364958057,중립
온의/NNG,35,45,80,5.505022940217024e-06,8.8865068662089e-06,0.6194810877995235,비둘기파
디폴트/NNG;위험/NNG,35,45,80,5.505022940217024e-06,8.8865068662089e-06,0.6194810877995235,비둘기파
적잖/VA,54,26,80,8.493463964906265e-06,5.134426189365142e-06,1.6542187289591672,매파
똑같이/MAG,51,29,80,8.021604855744805e-06,5.726859980445735e-06,1.400698617241287,매파
여력/NNG;제한/NNG,42,38,80,6.606027528260429e-06,7.5041613536875154e-06,0.8803152300309018,중립
수상자/NNG,48,32,80,7.549745746583347e-06,6.319293771526329e-06,1.1947135264705095,중립
환율정책/NNG,36,44,80,5.66230930993751e-06,8.689028935848701e-06,0.6516619235293689,비둘기파
역송금/NNG,54,26,80,8.493463964906265e-06,5.134426189365142e-06,1.6542187289591672,매파
대형기업/NNG,52,28,80,8.178891225465293e-06,5.5293820500855375e-06,1.4791691280111072,매파
불확실성/NNG;증가/NNG,55,25,80,8.650750334626751e-06,4.936948259004944e-06,1.7522465054900807,매파
안타깝/VA,51,29,80,8.021604855744805e-06,5.726859980445735e-06,1.400698617241287,매파
동종/NNG,45,35,80,7.077886637421888e-06,6.911727562606922e-06,1.024040165546151,중립
입주권/NNG,50,30,80,7.86431848602432e-06,5.924337910805933e-06,1.3274594738561218,매파
저평가/NNG;해소/NNG,51,29,80,8.021604855744805e-06,5.726859980445735e-06,1.400698617241287,매파
반월/NNG,56,24,80,8.808036704347238e-06,4.739470328644746e-06,1.8584432633985706,매파
대외/NNG;충격/NNG,49,31,80,7.707032116303833e-06,6.121815841166131e-06,1.2589454364958057,중립
분기점/NNG,44,36,80,6.920600267701401e-06,7.10920549296712e-06,0.9734702808278226,중립
유암/NNG,47,33,80,7.3924593768628606e-06,6.5167717018865265e-06,1.1343744594770495,중립
광명/NNG,53,27,80,8.336177595185778e-06,5.33190411972534e-06,1.563452269208321,매파
저점/NNG;상승/NNG,40,40,80,6.291454788819456e-06,7.89911721440791e-06,0.7964756843136731,중립
위탁운용사/NNG,44,36,80,6.920600267701401e-06,7.10920549296712e-06,0.9734702808278226,중립
구별/NNG,49,31,80,7.707032116303833e-06,6.121815841166131e-06,1.2589454364958057,중립
아시아개발은행/NNG,62,18,80,9.751754922670157e-06,3.55460274648356e-06,2.7434162459693185,매파
다방/NNG,49,31,80,7.707032116303833e-06,6.121815841166131e-06,1.2589454364958057,중립
하한선/NNG,48,32,80,7.549745746583347e-06,6.319293771526329e-06,1.1947135264705095,중립
승자/NNG,51,29,80,8.021604855744805e-06,5.726859980445735e-06,1.400698617241287,매파
알렸/VV,45,35,80,7.077886637421888e-06,6.911727562606922e-06,1.024040165546151,중립
물적분할/NNG,54,26,80,8.493463964906265e-06,5.134426189365142e-06,1.6542187289591672,매파
다다른/VV,53,27,80,8.336177595185778e-06,5.33190411972534e-06,1.563452269208321,매파
예상/NNG;상승/NNG,48,32,80,7.549745746583347e-06,6.319293771526329e-06,1.1947135264705095,중립
경기/NNG;회복/NNG;둔화/NNG,56,24,80,8.808036704347238e-06,4.739470328644746e-06,1.8584432633985706,매파
매출/NNG;증대/NNG,47,33,80,7.3924593768628606e-06,6.5167717018865265e-06,1.1343744594770495,중립
기채/NNG,50,30,80,7.86431848602432e-06,5.924337910805933e-06,1.3274594738561218,매파
